date,district,rainfall_mm,river_level_m,temperature_c,humidity_pct,elevation_m,ndvi,soil_moisture,days_since_last_flood,flood_occurred,flood_severity
2023-06-23,Barpeta,31.0,8.72,32.5,56.1,34.8,0.722,0.54,0,1,2
2023-06-23,Dhubri,19.0,8.2,34.2,52.5,27.6,0.816,0.613,2,0,0
2023-06-23,Dibrugarh,24.1,7.62,28.8,70.0,108.3,0.775,0.628,9,0,0
2023-06-23,Guwahati,25.7,7.7,28.0,71.5,55.4,0.487,0.688,7,0,0
2023-06-23,Jorhat,25.5,6.82,26.1,69.3,85.4,0.677,0.756,0,1,1
2023-06-23,Lakhimpur,19.9,7.22,31.7,76.8,101.9,0.544,0.663,4,0,0
2023-06-23,Nagaon,44.1,8.36,26.8,89.5,59.5,0.788,0.655,1,0,0
2023-06-23,Silchar,40.3,8.3,29.7,74.7,22.4,0.733,0.603,1,0,0
2023-06-23,Sivasagar,27.0,7.29,33.4,73.6,94.9,0.74,0.669,1,0,0
2023-06-23,Tezpur,226.5,11.01,33.1,71.2,48.4,0.483,0.882,13,0,0
2023-06-24,Barpeta,79.6,9.56,30.5,66.1,33.9,0.609,0.521,1,0,0
2023-06-24,Dhubri,15.8,8.87,26.5,75.7,28.6,0.515,0.664,0,1,1
2023-06-24,Dibrugarh,23.2,7.72,29.5,66.4,107.5,0.589,0.516,10,0,0
2023-06-24,Guwahati,51.8,8.41,29.7,72.9,55.3,0.734,0.477,8,0,0
2023-06-24,Jorhat,51.7,7.44,28.3,75.0,86.2,0.807,0.616,1,0,0
2023-06-24,Lakhimpur,66.0,8.16,31.3,74.8,102.4,0.705,0.57,5,0,0
2023-06-24,Nagaon,36.2,7.97,33.1,82.1,59.9,0.747,0.681,2,0,0
2023-06-24,Silchar,28.7,8.82,31.4,98.9,21.1,0.802,0.576,0,1,2
2023-06-24,Sivasagar,219.7,9.89,30.4,56.3,94.4,0.711,0.948,2,0,0
2023-06-24,Tezpur,34.8,8.52,29.7,81.4,47.6,0.713,0.475,0,1,1
2023-06-25,Barpeta,30.1,8.57,30.8,74.8,34.9,0.647,0.758,2,0,0
2023-06-25,Dhubri,44.6,9.62,31.7,78.1,28.5,0.709,0.517,1,0,0
2023-06-25,Dibrugarh,21.7,7.17,31.7,88.3,107.6,0.614,0.615,11,0,0
2023-06-25,Guwahati,73.0,8.55,31.1,86.1,54.5,0.558,0.717,9,0,0
2023-06-25,Jorhat,14.2,7.27,27.5,61.9,86.3,0.614,0.52,2,0,0
2023-06-25,Lakhimpur,69.5,7.9,27.9,92.1,102.4,0.747,0.678,6,0,0
2023-06-25,Nagaon,69.7,8.06,27.8,72.4,60.0,0.714,0.673,3,0,0
2023-06-25,Silchar,,8.99,36.9,,21.8,0.792,0.524,1,0,0
2023-06-25,Sivasagar,23.5,6.88,29.4,84.5,95.5,0.743,0.522,3,0,0
2023-06-25,Tezpur,21.6,8.03,25.5,77.9,49.4,0.728,0.608,1,0,0
2023-06-26,Barpeta,14.5,7.91,27.2,83.6,35.3,0.691,0.502,3,0,0
2023-06-26,Dhubri,15.7,8.13,29.3,79.6,28.7,0.591,0.617,2,0,0
2023-06-26,Dibrugarh,8.3,7.6,30.4,65.0,108.3,0.653,0.59,12,0,0
2023-06-26,Guwahati,43.5,8.16,27.1,72.1,54.9,0.556,0.597,10,0,0
2023-06-26,Jorhat,94.5,8.08,25.6,74.8,85.9,0.697,0.715,3,0,0
2023-06-26,Lakhimpur,57.1,8.21,24.7,79.1,101.6,0.762,0.67,7,0,0
2023-06-26,Nagaon,22.3,7.16,29.7,89.6,60.1,0.667,0.653,0,1,1
2023-06-26,Silchar,42.8,8.08,28.3,83.8,21.2,0.682,0.541,2,0,0
2023-06-26,Sivasagar,30.3,7.25,28.7,100.0,95.2,0.629,0.579,4,0,0
2023-06-26,Tezpur,31.4,8.57,33.2,71.5,47.2,0.429,0.662,2,0,0
2023-06-27,Barpeta,9.9,8.34,29.4,66.8,35.1,0.6,0.586,4,0,0
2023-06-27,Dhubri,69.2,9.24,30.3,86.8,28.2,0.557,0.61,0,1,2
2023-06-27,Dibrugarh,22.8,7.36,25.2,84.5,108.6,0.741,0.472,13,0,0
2023-06-27,Guwahati,15.7,7.36,32.3,94.0,55.9,0.746,0.541,11,0,0
2023-06-27,Jorhat,30.7,7.56,32.3,100.0,86.9,0.813,0.67,4,0,0
2023-06-27,Lakhimpur,46.0,7.75,31.0,89.0,101.3,0.651,0.67,0,1,2
2023-06-27,Nagaon,39.1,8.31,31.0,75.4,60.4,0.692,0.586,1,0,0
2023-06-27,Silchar,184.8,10.99,31.2,87.3,21.9,0.661,0.899,0,1,3
2023-06-27,Sivasagar,32.2,7.35,30.9,79.2,94.1,0.608,0.788,5,0,0
2023-06-27,Tezpur,65.5,8.66,28.7,81.9,47.4,0.721,0.696,3,0,0
2023-06-28,Barpeta,23.4,8.63,30.8,60.2,35.2,0.687,0.598,0,1,1
2023-06-28,Dhubri,12.7,8.83,31.4,87.2,27.9,0.593,0.561,1,0,0
2023-06-28,Dibrugarh,143.7,10.13,35.2,93.9,108.0,0.618,0.897,0,1,3
2023-06-28,Guwahati,38.6,8.48,28.4,76.8,55.0,0.74,0.7,0,1,3
2023-06-28,Jorhat,62.0,7.77,29.6,68.2,86.2,0.554,0.677,5,0,0
2023-06-28,Lakhimpur,13.6,7.53,30.5,72.2,101.6,0.656,0.597,1,0,0
2023-06-28,Nagaon,23.0,7.81,32.5,95.8,60.4,0.642,0.571,2,0,0
2023-06-28,Silchar,94.1,9.11,31.0,69.2,22.1,0.627,0.731,1,0,0
2023-06-28,Sivasagar,28.1,,29.5,69.3,95.7,0.704,0.601,6,0,0
2023-06-28,Tezpur,46.6,8.81,29.0,83.1,47.2,0.664,0.627,4,0,0
2023-06-29,Barpeta,55.9,8.75,28.6,75.1,35.2,0.729,0.673,1,0,0
2023-06-29,Dhubri,34.2,8.5,30.6,78.5,28.7,0.558,0.517,2,0,0
2023-06-29,Dibrugarh,7.5,7.04,33.8,74.6,108.2,0.596,0.556,0,1,1
2023-06-29,Guwahati,30.2,7.5,26.3,67.4,55.2,0.786,0.614,0,1,1
2023-06-29,Jorhat,23.3,7.74,30.5,93.3,85.7,0.625,0.614,6,0,0
2023-06-29,Lakhimpur,13.7,7.28,32.5,68.5,101.6,0.648,0.746,2,0,0
2023-06-29,Nagaon,35.2,8.14,30.0,73.5,60.4,0.761,0.679,3,0,0
2023-06-29,Silchar,61.4,8.67,30.8,63.9,22.5,0.655,0.689,2,0,0
2023-06-29,Sivasagar,36.4,7.0,29.7,67.9,94.3,0.689,0.62,7,0,0
2023-06-29,Tezpur,46.7,8.6,26.8,63.7,47.6,0.739,0.697,5,0,0
2023-06-30,Barpeta,33.1,9.14,26.9,76.4,35.6,0.628,0.6,2,0,0
2023-06-30,Dhubri,208.3,11.88,27.9,75.0,27.7,0.754,0.95,0,1,3
2023-06-30,Dibrugarh,243.0,10.78,31.7,71.2,108.5,0.681,0.95,0,1,2
2023-06-30,Guwahati,39.6,8.45,26.1,85.2,55.0,0.707,0.591,1,0,0
2023-06-30,Jorhat,29.1,7.41,32.2,84.8,85.9,0.484,0.526,7,0,0
2023-06-30,Lakhimpur,101.5,8.47,28.6,71.6,102.6,0.752,0.882,0,1,2
2023-06-30,Nagaon,29.7,7.95,27.5,78.3,60.2,0.662,0.706,4,0,0
2023-06-30,Silchar,20.2,8.02,27.1,97.2,22.1,0.725,0.507,3,0,0
2023-06-30,Sivasagar,23.7,7.11,30.7,79.7,95.6,0.777,0.713,0,1,3
2023-06-30,Tezpur,50.5,8.14,30.4,69.3,47.8,0.701,0.628,0,1,1
2023-07-01,Barpeta,38.7,9.49,33.1,72.4,34.1,0.691,0.475,0,1,1
2023-07-01,Dhubri,46.0,9.76,34.3,69.5,27.9,0.577,0.662,0,1,2
2023-07-01,Dibrugarh,73.2,8.48,28.6,94.6,108.6,0.614,0.588,1,0,0
2023-07-01,Guwahati,36.6,8.6,27.4,87.0,55.8,0.487,0.508,0,1,3
2023-07-01,Jorhat,82.8,9.23,31.3,92.8,85.8,0.715,0.764,0,1,2
2023-07-01,Lakhimpur,41.8,7.97,29.2,55.0,103.0,0.633,0.587,0,1,1
2023-07-01,Nagaon,13.9,7.98,30.0,92.7,61.1,0.838,0.491,0,1,3
2023-07-01,Silchar,55.4,8.48,25.6,91.4,22.8,0.651,0.699,4,0,0
2023-07-01,Sivasagar,14.7,7.62,26.1,77.8,95.2,0.735,0.56,1,0,0
2023-07-01,Tezpur,93.7,9.29,27.4,80.1,47.9,0.727,0.74,1,0,0
2023-07-02,Barpeta,32.8,8.76,28.4,72.3,35.1,0.781,0.642,1,0,0
2023-07-02,Dhubri,18.8,9.32,32.6,78.6,27.4,0.704,0.441,0,1,1
2023-07-02,Dibrugarh,213.0,10.98,27.1,68.6,108.9,0.599,0.937,2,0,0
2023-07-02,Guwahati,199.6,11.29,26.0,94.9,54.9,0.535,0.929,1,0,0
2023-07-02,Jorhat,17.3,7.77,28.7,65.5,86.0,0.733,0.651,1,0,0
2023-07-02,Lakhimpur,43.0,8.61,32.9,62.6,101.7,0.637,0.613,1,0,0
2023-07-02,Nagaon,21.5,8.01,28.6,84.4,59.6,0.695,0.671,1,0,0
2023-07-02,Silchar,29.4,8.89,30.5,84.2,21.8,0.655,0.507,5,0,0
2023-07-02,Sivasagar,40.4,7.61,32.8,66.8,95.0,0.719,0.707,2,0,0
2023-07-02,Tezpur,24.1,8.14,29.3,84.1,47.6,0.587,0.59,0,1,1
2023-07-03,Barpeta,27.4,8.69,28.6,84.1,34.7,0.704,0.526,2,0,0
2023-07-03,Dhubri,9.1,8.72,27.0,92.5,27.3,0.648,0.716,1,0,0
2023-07-03,Dibrugarh,20.1,7.59,30.8,59.0,108.4,0.787,0.479,3,0,0
2023-07-03,Guwahati,55.2,8.44,26.6,77.5,54.4,0.633,0.815,0,1,3
2023-07-03,Jorhat,162.1,9.35,32.2,65.9,85.4,0.709,0.846,0,1,2
2023-07-03,Lakhimpur,27.0,7.37,23.8,77.3,102.1,0.598,0.605,2,0,0
2023-07-03,Nagaon,259.7,11.35,31.5,98.4,59.2,0.742,0.95,0,1,2
2023-07-03,Silchar,94.0,9.86,33.2,91.2,21.7,0.641,0.755,0,1,2
2023-07-03,Sivasagar,44.8,7.39,30.8,79.3,95.7,0.742,0.772,3,0,0
2023-07-03,Tezpur,27.0,8.61,34.1,100.0,48.5,0.651,0.571,0,1,1
2023-07-04,Barpeta,35.2,9.23,27.7,78.5,34.9,0.711,0.584,3,0,0
2023-07-04,Dhubri,57.7,9.56,32.9,76.1,28.0,0.461,0.648,2,0,0
2023-07-04,Dibrugarh,47.6,8.37,31.7,68.2,108.2,0.68,0.703,4,0,0
2023-07-04,Guwahati,52.0,8.56,35.2,69.1,55.0,0.697,0.751,0,1,2
2023-07-04,Jorhat,62.6,8.55,29.7,89.2,86.1,0.661,0.74,0,1,2
2023-07-04,Lakhimpur,15.0,8.08,34.4,88.1,102.9,0.591,0.6,3,0,0
2023-07-04,Nagaon,19.0,8.51,32.4,56.7,60.2,0.462,0.612,1,0,0
2023-07-04,Silchar,52.1,9.68,26.7,86.7,22.1,0.599,0.719,1,0,0
2023-07-04,Sivasagar,30.3,7.14,27.2,81.5,94.9,0.722,0.714,4,0,0
2023-07-04,Tezpur,33.3,9.12,31.5,74.8,47.6,0.674,0.608,1,0,0
2023-07-05,Barpeta,40.7,9.27,34.8,85.7,35.1,0.595,0.623,4,0,0
2023-07-05,Dhubri,45.2,9.74,31.8,66.1,27.9,0.428,0.663,0,1,2
2023-07-05,Dibrugarh,119.8,9.55,28.2,63.1,108.4,0.72,0.795,0,1,1
2023-07-05,Guwahati,41.4,8.92,30.3,63.8,54.9,0.768,0.703,1,0,0
2023-07-05,Jorhat,32.9,8.15,30.2,76.2,86.1,0.768,0.709,0,1,3
2023-07-05,Lakhimpur,29.3,7.49,27.9,92.0,102.8,0.788,0.625,4,0,0
2023-07-05,Nagaon,31.5,8.63,31.0,76.4,59.5,0.638,0.457,2,0,0
2023-07-05,Silchar,25.0,8.59,28.0,89.3,22.0,0.548,0.669,0,1,2
2023-07-05,Sivasagar,44.4,7.9,25.5,96.5,95.1,0.589,0.69,0,1,1
2023-07-05,Tezpur,22.6,8.89,27.2,77.7,47.9,0.694,0.503,2,0,0
2023-07-06,Barpeta,131.5,10.61,30.8,77.4,35.1,0.725,0.852,0,1,2
2023-07-06,Dhubri,9.2,8.67,24.2,65.7,28.0,0.861,0.668,1,0,0
2023-07-06,Dibrugarh,60.8,8.25,33.5,85.8,108.1,0.685,0.753,0,1,3
2023-07-06,Guwahati,31.9,8.78,34.7,83.3,55.3,0.437,0.782,0,1,2
2023-07-06,Jorhat,41.4,7.85,31.1,75.5,85.5,0.608,0.501,1,0,0
2023-07-06,Lakhimpur,19.9,8.05,31.3,73.5,101.7,0.623,0.595,5,0,0
2023-07-06,Nagaon,19.2,8.18,33.8,83.1,60.5,0.681,0.537,3,0,0
2023-07-06,Silchar,69.0,9.79,29.8,72.6,21.0,0.771,0.568,0,1,3
2023-07-06,Sivasagar,17.6,7.49,27.6,81.2,94.2,0.505,0.672,1,0,0
2023-07-06,Tezpur,23.9,8.48,35.7,100.0,48.1,0.732,0.583,3,0,0
2023-07-07,Barpeta,16.3,8.97,31.1,83.6,34.1,0.77,0.566,0,1,1
2023-07-07,Dhubri,60.9,9.63,31.7,77.3,27.7,0.667,0.734,0,1,1
2023-07-07,Dibrugarh,21.8,7.82,34.4,93.3,108.8,0.764,0.543,1,0,0
2023-07-07,Guwahati,29.7,8.8,35.5,81.3,55.5,0.654,0.526,1,0,0
2023-07-07,Jorhat,21.4,7.69,28.8,84.5,86.6,0.777,0.571,0,1,3
2023-07-07,Lakhimpur,40.8,7.28,29.2,75.7,102.4,0.603,0.564,0,1,2
2023-07-07,Nagaon,35.5,8.36,29.3,71.5,59.6,0.606,0.626,0,1,2
2023-07-07,Silchar,20.6,8.57,30.2,97.2,21.7,0.721,0.553,0,1,1
2023-07-07,Sivasagar,15.0,7.53,32.5,89.9,95.6,0.82,0.577,0,1,2
2023-07-07,Tezpur,56.7,8.55,30.1,70.0,48.1,0.606,0.729,4,0,0
2023-07-08,Barpeta,35.8,9.07,29.9,65.8,35.6,0.849,0.708,1,0,0
2023-07-08,Dhubri,18.4,9.18,34.2,90.6,27.1,0.64,0.506,0,1,3
2023-07-08,Dibrugarh,61.7,8.28,29.8,82.1,107.3,0.797,0.727,2,0,0
2023-07-08,Guwahati,76.9,9.14,33.8,71.3,55.0,0.766,0.523,0,1,3
2023-07-08,Jorhat,46.8,7.75,29.9,71.4,85.2,0.611,0.505,1,0,0
2023-07-08,Lakhimpur,25.8,7.87,32.6,74.3,102.7,0.482,0.714,1,0,0
2023-07-08,Nagaon,24.6,8.14,31.3,75.3,60.0,0.663,0.613,1,0,0
2023-07-08,Silchar,43.7,9.07,33.8,79.2,22.2,0.579,0.693,1,0,0
2023-07-08,Sivasagar,36.4,8.14,31.0,89.0,94.1,0.792,0.753,1,0,0
2023-07-08,Tezpur,176.2,10.61,23.8,99.4,47.3,0.674,0.933,0,1,2
2023-07-09,Barpeta,45.8,9.95,25.2,78.3,35.8,0.632,0.614,0,1,2
2023-07-09,Dhubri,22.9,8.82,31.5,77.0,27.8,0.698,0.527,1,0,0
2023-07-09,Dibrugarh,21.6,7.57,27.2,88.1,108.1,0.773,0.536,0,1,1
2023-07-09,Guwahati,75.6,8.79,28.6,77.9,54.8,0.449,0.694,1,0,0
2023-07-09,Jorhat,37.0,8.09,31.3,89.6,86.6,0.548,0.514,0,1,1
2023-07-09,Lakhimpur,121.8,9.22,30.5,89.2,102.2,0.847,0.898,0,1,1
2023-07-09,Nagaon,29.7,8.31,29.8,75.2,60.4,0.76,0.731,2,0,0
2023-07-09,Silchar,45.8,8.97,30.8,76.5,20.7,0.659,0.742,0,1,3
2023-07-09,Sivasagar,70.9,8.09,28.3,89.4,96.1,0.646,0.634,0,1,1
2023-07-09,Tezpur,44.9,8.47,29.9,75.4,47.5,0.659,0.572,0,1,2
2023-07-10,Barpeta,26.0,9.12,29.6,62.1,34.9,0.726,0.571,1,0,0
2023-07-10,Dhubri,4.9,9.48,30.7,76.6,28.4,0.78,0.647,0,1,3
2023-07-10,Dibrugarh,51.8,9.1,28.6,59.6,108.2,0.691,0.508,1,0,0
2023-07-10,Guwahati,40.1,9.11,30.6,60.2,54.7,0.66,0.778,0,1,3
2023-07-10,Jorhat,33.8,7.51,30.0,90.4,85.9,0.691,0.69,1,0,0
2023-07-10,Lakhimpur,33.5,7.81,22.7,95.2,102.3,0.499,0.683,1,0,0
2023-07-10,Nagaon,55.0,8.79,33.2,88.1,60.7,0.654,0.63,3,0,0
2023-07-10,Silchar,17.3,8.83,29.2,83.0,21.7,0.897,0.656,1,0,0
2023-07-10,Sivasagar,28.3,8.06,28.4,82.4,95.1,0.562,0.727,0,1,1
2023-07-10,Tezpur,74.5,9.11,26.2,79.4,47.6,0.601,0.71,1,0,0
2023-07-11,Barpeta,22.5,9.14,29.1,93.3,35.7,0.652,0.572,0,1,1
2023-07-11,Dhubri,21.1,9.36,33.8,82.5,27.4,0.556,0.637,0,1,2
2023-07-11,Dibrugarh,16.0,7.98,27.2,89.0,107.1,0.811,0.555,2,0,0
2023-07-11,Guwahati,61.8,8.55,36.0,79.7,55.6,0.534,0.482,1,0,0
2023-07-11,Jorhat,16.6,7.57,33.9,84.3,86.5,0.689,0.614,0,1,2
2023-07-11,Lakhimpur,31.4,8.07,30.7,73.3,101.8,0.752,0.357,0,1,1
2023-07-11,Nagaon,14.9,8.0,29.1,69.0,59.7,0.611,0.517,4,0,0
2023-07-11,Silchar,104.3,10.3,31.0,100.0,21.7,0.495,0.831,0,1,2
2023-07-11,Sivasagar,63.3,7.97,35.1,90.1,95.0,0.456,0.701,0,1,2
2023-07-11,Tezpur,17.6,7.98,26.7,70.0,47.5,0.764,0.337,2,0,0
2023-07-12,Barpeta,41.5,8.89,31.0,74.5,34.7,0.702,0.561,1,0,0
2023-07-12,Dhubri,15.7,9.27,30.1,99.0,28.0,0.745,0.584,1,0,0
2023-07-12,Dibrugarh,43.0,8.09,29.9,87.1,107.9,0.536,0.762,0,1,2
2023-07-12,Guwahati,12.6,8.1,33.0,57.4,54.9,0.82,0.643,2,0,0
2023-07-12,Jorhat,50.5,8.26,34.9,64.6,85.0,0.624,0.733,0,1,3
2023-07-12,Lakhimpur,178.6,9.76,26.6,56.7,102.7,0.737,0.918,0,1,2
2023-07-12,Nagaon,46.1,8.99,29.5,88.4,60.2,0.687,0.507,5,0,0
2023-07-12,Silchar,22.3,9.0,33.4,84.9,22.3,0.621,0.746,1,0,0
2023-07-12,Sivasagar,32.7,7.64,35.6,86.3,95.5,0.846,0.656,0,1,3
2023-07-12,Tezpur,20.4,8.56,30.6,84.3,49.1,0.501,0.372,3,0,0
2023-07-13,Barpeta,24.2,9.02,27.6,73.1,35.3,0.667,0.56,2,0,0
2023-07-13,Dhubri,16.8,9.48,30.7,87.4,27.6,0.541,0.526,2,0,0
2023-07-13,Dibrugarh,29.1,8.05,34.1,96.3,108.1,0.719,0.489,1,0,0
2023-07-13,Guwahati,49.9,9.01,32.1,88.0,55.1,0.868,0.615,0,1,1
2023-07-13,Jorhat,33.9,7.56,31.6,76.9,86.0,0.693,0.634,1,0,0
2023-07-13,Lakhimpur,80.3,8.87,35.5,85.1,101.4,0.872,0.703,1,0,0
2023-07-13,Nagaon,61.9,8.71,29.9,81.3,60.5,0.89,0.658,6,0,0
2023-07-13,Silchar,15.6,8.29,34.3,96.2,22.7,0.591,0.716,2,0,0
2023-07-13,Sivasagar,27.6,7.81,31.1,76.9,94.9,0.782,0.558,1,0,0
2023-07-13,Tezpur,26.7,8.45,28.2,87.4,48.7,0.786,0.624,4,0,0
2023-07-14,Barpeta,17.2,9.21,29.1,65.0,35.6,0.703,0.549,3,0,0
2023-07-14,Dhubri,47.5,9.35,30.3,91.2,27.3,0.603,0.65,0,1,3
2023-07-14,Dibrugarh,21.2,8.09,30.5,74.8,108.4,0.684,0.749,0,1,2
2023-07-14,Guwahati,19.0,8.06,34.7,75.9,54.6,0.767,0.504,0,1,3
2023-07-14,Jorhat,23.2,7.86,28.3,78.2,86.8,0.555,0.507,2,0,0
2023-07-14,Lakhimpur,27.9,8.34,31.5,61.9,102.0,0.578,0.67,2,0,0
2023-07-14,Nagaon,23.9,7.98,34.6,82.1,61.0,0.695,0.615,7,0,0
2023-07-14,Silchar,33.3,8.9,33.7,81.4,22.0,0.632,0.515,3,0,0
2023-07-14,Sivasagar,56.5,8.34,31.0,84.1,95.0,0.596,0.591,2,0,0
2023-07-14,Tezpur,177.1,10.65,32.5,83.3,48.6,0.58,0.779,0,1,1
2023-07-15,Barpeta,69.9,10.03,27.1,81.6,35.7,0.554,0.685,0,1,1
2023-07-15,Dhubri,55.9,9.99,28.7,84.2,27.6,0.782,0.587,0,1,3
2023-07-15,Dibrugarh,160.7,10.76,28.8,76.3,107.8,0.685,0.95,0,1,2
2023-07-15,Guwahati,22.1,8.4,28.1,86.0,54.8,0.589,0.69,1,0,0
2023-07-15,Jorhat,44.9,7.95,30.9,86.8,87.1,0.632,0.524,0,1,1
2023-07-15,Lakhimpur,10.5,8.08,33.6,80.3,102.8,0.622,0.625,0,1,2
2023-07-15,Nagaon,22.8,8.74,31.5,72.0,58.9,0.541,0.633,8,0,0
2023-07-15,Silchar,66.0,9.32,30.4,89.4,22.5,0.555,0.805,0,1,2
2023-07-15,Sivasagar,232.6,10.71,30.9,75.7,94.3,0.664,0.95,0,1,3
2023-07-15,Tezpur,20.2,8.81,29.5,73.0,48.3,0.612,0.525,1,0,0
2023-07-16,Barpeta,61.0,9.75,24.7,80.8,34.9,0.782,0.656,0,1,2
2023-07-16,Dhubri,40.5,9.77,37.3,66.2,28.1,0.856,0.512,0,1,3
2023-07-16,Dibrugarh,14.1,8.05,33.4,82.7,108.4,0.443,0.695,0,1,1
2023-07-16,Guwahati,113.1,9.28,32.4,85.6,54.0,0.678,0.714,0,1,1
2023-07-16,Jorhat,107.8,8.89,32.9,71.6,85.7,0.667,0.761,1,0,0
2023-07-16,Lakhimpur,28.1,7.85,31.7,69.8,101.4,0.622,0.638,0,1,2
2023-07-16,Nagaon,31.3,8.51,34.7,68.9,60.1,0.74,0.647,9,0,0
2023-07-16,Silchar,60.2,9.25,23.8,74.5,21.8,0.661,0.547,1,0,0
2023-07-16,Sivasagar,28.5,7.41,30.2,100.0,95.2,0.626,0.621,1,0,0
2023-07-16,Tezpur,43.2,9.2,31.1,100.0,48.4,0.771,0.584,2,0,0
2023-07-17,Barpeta,27.3,8.88,28.5,75.3,34.7,0.689,0.66,1,0,0
2023-07-17,Dhubri,11.7,9.18,29.2,88.0,28.4,0.572,0.562,1,0,0
2023-07-17,Dibrugarh,90.2,8.32,26.8,88.4,108.0,0.498,0.852,1,0,0
2023-07-17,Guwahati,27.8,8.43,26.2,96.5,55.3,0.786,0.676,1,0,0
2023-07-17,Jorhat,37.5,7.94,31.4,75.1,85.4,0.596,0.496,0,1,1
2023-07-17,Lakhimpur,44.6,8.04,25.8,79.8,102.0,0.661,0.588,1,0,0
2023-07-17,Nagaon,59.8,9.28,31.1,76.3,59.4,0.779,0.659,10,0,0
2023-07-17,Silchar,56.8,9.26,26.9,70.9,22.1,0.503,0.533,2,0,0
2023-07-17,Sivasagar,15.1,7.58,30.8,76.3,95.3,0.633,0.606,2,0,0
2023-07-17,Tezpur,34.7,8.87,34.2,86.1,48.1,0.563,0.513,3,0,0
2023-07-18,Barpeta,62.5,9.59,26.4,89.0,35.2,0.518,0.942,2,0,0
2023-07-18,Dhubri,41.8,9.46,33.9,80.1,27.9,0.649,0.726,0,1,2
2023-07-18,Dibrugarh,29.0,8.21,24.2,94.0,107.8,0.528,0.577,0,1,2
2023-07-18,Guwahati,34.6,8.12,35.1,85.8,55.0,0.596,0.645,0,1,3
2023-07-18,Jorhat,83.7,9.09,33.3,81.1,86.2,0.523,0.622,0,1,2
2023-07-18,Lakhimpur,29.9,7.44,25.5,71.5,101.3,0.558,0.478,2,0,0
2023-07-18,Nagaon,72.7,8.95,28.4,68.4,59.9,0.548,0.786,11,0,0
2023-07-18,Silchar,32.5,8.91,30.2,75.5,21.6,0.771,0.622,3,0,0
2023-07-18,Sivasagar,47.1,8.0,28.9,89.9,95.9,0.628,0.484,3,0,0
2023-07-18,Tezpur,108.4,9.12,27.4,84.3,47.7,0.698,0.787,4,0,0
2023-07-19,Barpeta,65.7,9.67,31.0,73.2,34.4,0.689,0.656,3,0,0
2023-07-19,Dhubri,55.2,9.63,27.7,80.8,27.8,0.638,0.611,0,1,3
2023-07-19,Dibrugarh,33.7,8.11,30.9,72.0,108.2,0.512,0.778,1,0,0
2023-07-19,Guwahati,44.5,8.64,27.5,90.4,56.1,0.734,0.743,1,0,0
2023-07-19,Jorhat,59.2,8.17,25.9,98.5,86.6,0.701,0.742,0,1,2
2023-07-19,Lakhimpur,41.4,8.03,27.8,81.3,101.5,0.693,0.662,3,0,0
2023-07-19,Nagaon,22.7,8.17,32.7,87.3,60.0,0.716,0.515,12,0,0
2023-07-19,Silchar,25.5,9.39,32.0,89.1,22.1,0.745,0.564,0,1,2
2023-07-19,Sivasagar,31.8,7.99,32.2,88.3,94.5,0.677,0.767,4,0,0
2023-07-19,Tezpur,46.2,8.94,30.3,72.2,47.9,0.674,0.711,5,0,0
2023-07-20,Barpeta,8.1,8.98,33.7,86.3,34.9,0.558,0.436,4,0,0
2023-07-20,Dhubri,57.8,9.66,29.2,86.8,27.6,0.636,0.657,1,0,0
2023-07-20,Dibrugarh,27.5,8.18,33.9,78.0,108.3,0.552,0.63,2,0,0
2023-07-20,Guwahati,33.3,7.68,29.4,79.6,55.6,0.655,0.485,0,1,1
2023-07-20,Jorhat,56.6,8.11,31.2,93.2,84.7,0.694,0.721,1,0,0
2023-07-20,Lakhimpur,53.5,8.25,31.8,73.0,102.4,0.634,0.689,0,1,2
2023-07-20,Nagaon,29.7,7.96,32.1,76.7,60.3,0.556,0.613,13,0,0
2023-07-20,Silchar,80.6,9.24,30.7,73.8,22.2,0.85,0.649,0,1,2
2023-07-20,Sivasagar,17.9,7.81,30.9,75.5,94.6,0.652,0.619,5,0,0
2023-07-20,Tezpur,42.9,8.92,31.0,84.9,47.3,0.562,0.541,6,0,0
2023-07-21,Barpeta,172.1,10.84,31.4,80.8,34.7,0.68,0.909,0,1,2
2023-07-21,Dhubri,59.1,9.95,29.8,85.5,27.6,0.713,0.721,0,1,3
2023-07-21,Dibrugarh,24.8,8.25,25.6,73.4,107.7,0.577,0.677,0,1,1
2023-07-21,Guwahati,14.8,7.87,31.4,92.6,55.2,0.713,0.617,0,1,3
2023-07-21,Jorhat,34.5,7.66,24.5,72.9,86.2,0.684,0.63,2,0,0
2023-07-21,Lakhimpur,46.3,8.61,28.0,69.4,102.5,0.628,0.797,1,0,0
2023-07-21,Nagaon,66.6,9.01,30.1,83.9,60.3,0.751,0.552,0,1,2
2023-07-21,Silchar,75.0,9.48,35.4,83.8,22.4,0.707,0.825,0,1,1
2023-07-21,Sivasagar,41.5,7.85,32.2,76.2,94.7,0.671,0.584,6,0,0
2023-07-21,Tezpur,44.8,8.83,29.5,76.1,48.3,0.67,0.693,7,0,0
2023-07-22,Barpeta,7.6,9.09,27.0,78.1,35.2,0.611,0.512,0,1,1
2023-07-22,Dhubri,60.6,10.68,30.7,83.5,28.5,0.444,0.676,0,1,2
2023-07-22,Dibrugarh,67.7,8.79,32.4,88.0,108.0,0.779,0.604,0,1,3
2023-07-22,Guwahati,37.1,8.49,27.4,91.6,54.9,0.653,0.504,1,0,0
